zipcode,lat,lon
52584,40.6452,-92.2536
52585,41.19239,-91.98205
52586,41.34679,-92.47041
52588,40.86421,-92.17314
52590,40.66439,-93.13237
52591,41.32085,-92.19297
52593,40.7736,-92.73956
52594,40.83568,-92.64972
52595,41.28862,-92.61497
52601,40.855,-91.11202
52619,40.52517,-91.56519
52620,40.6979,-91.79696
52621,41.20909,-91.53096
52623,40.85736,-91.33837
52624,40.73649,-91.33772
52625,40.66546,-91.5694
52626,40.62633,-91.72833
52627,40.66823,-91.34873
52630,40.80227,-91.70708
52632,40.43915,-91.44079
52635,40.99526,-91.75774
52637,41.0201,-91.13679
52638,40.79856,-91.24574
52639,40.52993,-91.45635
52640,41.09971,-91.28487
52641,40.98968,-91.58718
52644,41.04,-91.41496
52645,40.91365,-91.40302
52646,41.06664,-91.00138
52647,41.13518,-91.54471
52649,40.84074,-91.60359
52650,40.94889,-91.15727
52651,40.85849,-91.81405
52653,41.16719,-91.15658
52654,41.13748,-91.66821
52655,40.84803,-91.21326
52656,40.73893,-91.46353
52657,40.76785,-91.51881
52658,40.69989,-91.22547
52659,41.12941,-91.44114
52660,40.99253,-91.29764
52701,41.98196,-90.24909
52720,41.59255,-91.16601
52721,41.75691,-90.95971
52722,41.56601,-90.46662
52726,41.50248,-90.78391
52727,41.95831,-90.3334
52728,41.45622,-90.74195
52729,41.80405,-90.74747
52730,41.77257,-90.3433
52731,41.96699,-90.48643
52732,41.90219,-90.25075
52737,41.25924,-91.37453
52738,41.27157,-91.37902
52739,41.37287,-91.36865
52742,41.83629,-90.5107
52745,41.7135,-90.76056
52746,41.72089,-90.67108
52747,41.61006,-90.91147
52748,41.66653,-90.55679
52749,41.3457,-91.13073
52750,41.93219,-90.39102
52751,41.85112,-90.68183
52752,41.27473,-91.1912
52753,41.62527,-90.39048
52754,41.34304,-91.23802
52755,41.47849,-91.43113
52756,41.73072,-90.53965
52757,41.8038,-90.37894
52758,41.74583,-90.43931
52760,41.58174,-91.09907
52761,41.43871,-91.05847
52765,41.72548,-90.87148
52766,41.46618,-91.29611
52767,41.56564,-90.42228
52768,41.69898,-90.38984
52769,41.61026,-90.84652
52772,41.75038,-91.14065
52773,41.62196,-90.7567
52774,41.9068,-90.59516
52776,41.5775,-91.27006
52777,41.854,-90.85613
52778,41.60593,-90.99261
52801,41.52076,-90.57451
52802,41.49748,-90.63498
52803,41.53865,-90.55606
52804,41.53261,-90.67859
52806,41.58969,-90.62588
52807,41.61061,-90.51687
53001,43.60612,-88.05515
53002,43.47016,-88.35696
53003,43.20657,-88.50973
53004,43.49997,-87.88005
53005,43.0626,-88.09925
53006,43.62009,-88.53644
53007,43.10842,-88.07118
53010,43.60987,-88.27706
53011,43.65816,-88.07891
53012,43.3148,-88.03773
53013,43.56705,-87.85218
53014,44.02436,-88.175
53015,43.90617,-87.7918
53016,43.31069,-88.71438
53017,43.20383,-88.2554
53018,43.04709,-88.3921
53019,43.69408,-88.31257
53020,43.86343,-88.01051
53021,43.49465,-88.00157
53022,43.23067,-88.11333
53023,43.78225,-88.1064
53024,43.33196,-87.93312
53027,43.31796,-88.37298
53029,43.14521,-88.34688
53031,43.63914,-87.91563
53032,43.45045,-88.62616
53033,43.23612,-88.25566
53034,43.34063,-88.60912
53035,43.39214,-88.5451
53036,43.17007,-88.57682
53037,43.31225,-88.16245
53038,43.08334,-88.78702
53039,43.37,-88.71292
53040,43.5208,-88.19076
53042,43.95136,-87.98168
53044,43.74239,-87.7823
53045,43.06092,-88.15149
53046,43.15219,-88.16176
53047,43.25715,-88.63018
53048,43.57947,-88.45131
53049,43.88534,-88.28656
53050,43.51168,-88.54777
53051,43.14878,-88.12274
53057,43.78923,-88.24517
53058,43.11,-88.40348
53059,43.28865,-88.52968
53061,43.94409,-88.12167
53063,43.96272,-87.80144
53065,43.68397,-88.56884
53066,43.11314,-88.48992
53069,43.11374,-88.43301
53070,43.62351,-87.80982
53072,43.08113,-88.26666
53073,43.75212,-87.98875
53074,43.42621,-87.88361
53075,43.56635,-87.99128
53076,43.2684,-88.20707
53078,43.31933,-88.46007
53079,43.8092,-88.18454
53080,43.40951,-87.9875
53081,43.71278,-87.74034
53083,43.8164,-87.77056
53085,43.73593,-87.8512
53086,43.32336,-88.272
53088,44.07003,-88.30063
53089,43.1472,-88.23476
53090,43.45568,-88.18518
53091,43.49611,-88.43666
53092,43.22139,-87.95366
53093,43.65997,-87.94222
53094,43.14567,-88.7304
53095,43.38906,-88.158
53097,43.24581,-88.0067
53098,43.24962,-88.71305
53103,42.88164,-88.21375
53104,42.5573,-88.035
53105,42.66416,-88.27989
53108,42.81979,-87.94646
53110,42.94672,-87.86398
53114,42.59736,-88.75084
53115,42.65545,-88.67316
53118,42.97133,-88.49083
53119,42.8849,-88.48553
53120,42.80064,-88.41664
53121,42.70882,-88.52926
53122,43.04806,-88.0867
53125,42.54793,-88.56179
53126,42.78838,-87.99671
53128,42.53086,-88.33951
53129,42.938,-88.00005
53130,42.94103,-88.0489
53132,42.88559,-88.01084
53137,43.00563,-88.6687
53139,42.6859,-88.11954
53140,42.62256,-87.83
53142,42.54275,-87.94231
53143,42.56095,-87.8304
53144,42.61949,-87.92314
53146,42.97188,-88.1589
53147,42.57095,-88.45148
53149,42.8778,-88.34112
53150,42.8843,-88.12768
53151,42.97409,-88.09873
53153,42.93381,-88.40785
53154,42.88038,-87.90087
53156,42.88772,-88.59074
53158,42.52431,-87.88839
53167,42.74127,-88.22524
53168,42.58201,-88.13146
53170,42.55195,-88.16144
53172,42.91197,-87.86266
53177,42.70241,-87.93542
53178,43.02247,-88.59833
53179,42.5135,-88.13113
53181,42.5166,-88.24472
53182,42.69891,-88.04166
53183,43.0043,-88.37322
53184,42.53101,-88.6068
53185,42.79493,-88.19533
53186,43.02337,-88.20311
53188,43.02214,-88.29138
53189,42.95324,-88.28223
53190,42.80598,-88.73329
53191,42.57946,-88.54526
53192,42.5057,-88.18672
53195,42.51399,-88.49021
53202,43.04508,-87.89826
53203,43.03862,-87.91613
53204,43.01827,-87.92549
53205,43.05343,-87.93384
53206,43.07511,-87.93371
53207,42.97199,-87.90148
53208,43.04662,-87.96559
53209,43.12843,-87.94707
53210,43.06882,-87.97379
53211,43.08258,-87.88418
53212,43.07457,-87.90851
53213,43.04889,-88.00143
53214,43.02079,-88.01466
53215,42.99921,-87.94675
53216,43.08635,-87.97641
53217,43.15744,-87.91632
53218,43.11468,-87.99303
53219,42.99549,-87.99215
53220,42.96512,-87.99137
53221,42.95407,-87.94394
53222,43.08244,-88.03554
53223,43.16337,-87.99047
53224,43.16331,-88.03964
53225,43.11501,-88.04186
53226,43.04948,-88.04216
53227,42.99555,-88.04252
53228,42.96682,-88.0434
53233,43.0369,-87.9338
53235,42.97168,-87.87294
53295,43.02244,-87.97609
53402,42.79871,-87.82384
53403,42.68864,-87.82515
53404,42.75379,-87.81121
53405,42.72615,-87.82545
53406,42.72989,-87.86489
53501,42.60607,-89.06535
53502,42.73287,-89.44184
53503,43.13931,-89.95613
53504,42.70422,-89.86003
53505,42.65691,-88.81901
53506,43.15084,-90.28774
53507,43.00233,-89.90259
53508,42.86884,-89.56429
53510,42.73729,-90.31818
53511,42.54557,-89.09499
53515,43.11686,-89.75135
53516,42.80168,-89.86335
53517,43.03592,-89.83171
53518,43.24519,-90.59401
53520,42.59967,-89.35856
53521,42.84111,-89.40274
53522,42.55635,-89.79023
53523,42.98403,-89.03208
53525,42.54801,-88.85533
53526,42.9741,-90.34362
53527,43.06173,-89.19269
53528,43.11867,-89.63878
53529,43.24139,-89.5157
53530,42.69384,-90.10584
53531,43.06123,-89.10169
53532,43.24904,-89.32479
53533,42.99399,-90.14679
53534,42.84999,-89.0875
53536,42.76193,-89.26544
53537,42.67239,-89.21046
53538,42.92089,-88.86449
53540,43.22926,-90.28485
53541,42.56614,-90.02931
53543,43.05436,-90.36068
53544,42.88252,-89.91451
53545,42.73552,-89.04054
53546,42.65266,-88.94916
53548,42.68537,-89.12872
53549,42.99112,-88.77678
53550,42.5596,-89.49335
53551,43.0816,-88.91616
53553,42.9078,-90.30223
53554,42.90148,-90.45066
53555,43.32154,-89.55903
53556,43.23808,-90.24297
53557,43.34223,-88.79879
53558,43.0037,-89.28276
53559,43.16527,-89.08
53560,43.19329,-89.75664
53561,43.39963,-89.64159
53562,43.11645,-89.54157
53563,42.79169,-88.93358
53565,42.83912,-90.16509
53566,42.60867,-89.64885
53569,42.98163,-90.4331
53570,42.73923,-89.61868
53571,43.27802,-89.35327
53572,42.96143,-89.73562
53573,43.18537,-90.46751
53574,42.81652,-89.65015
53575,42.93374,-89.39002
53576,42.62422,-89.23484
53577,43.31431,-90.07094
53578,43.32208,-89.77612
53579,43.29013,-88.8789
53580,42.85981,-90.37807
53581,43.37272,-90.41141
53582,43.01834,-89.99178
53583,43.25424,-89.80005
53585,42.52965,-88.71557
53586,42.57309,-90.22662
53587,42.57809,-89.9032
53588,43.19261,-90.07965
53589,42.92691,-89.21277
53590,43.20076,-89.20597
53593,42.98452,-89.57814
53594,43.18701,-88.97223
53597,43.18256,-89.45691
53598,43.20626,-89.33767
53599,42.64765,-89.85989
53702,43.06093,-88.23073
53703,43.07984,-89.37709
53704,43.13688,-89.34736
53705,43.07363,-89.46338
53706,43.07485,-89.41056
53711,43.01503,-89.40922
53713,43.03713,-89.38571
53714,43.09868,-89.31216
53715,43.06041,-89.39735
53716,43.06441,-89.31402
53717,43.07384,-89.51956
53718,43.09839,-89.27339
53719,43.02755,-89.50153
53726,43.06975,-89.42264
53792,43.07754,-89.43065
53801,42.92507,-91.06963
53802,42.80589,-90.88858
53803,42.55947,-90.35371
53804,42.87499,-90.90786
53805,43.14469,-90.6873
53806,42.73845,-90.93028
53807,42.61174,-90.47021
53808,42.62614,-90.5931
53809,42.99378,-90.63365
53810,42.82151,-90.99947
53811,42.53599,-90.51387
53813,42.84391,-90.71955
53816,42.97885,-90.85438
53817,42.94508,-90.96765
53818,42.74736,-90.48891
53820,42.69556,-90.71111
53821,43.05199,-91.05839
53825,42.91822,-90.59058
53826,43.12233,-90.91351
53827,43.05207,-90.83366
53901,43.55707,-89.48645
53910,43.89015,-89.80452
53911,43.32544,-89.36305
53913,43.49604,-89.7288
53916,43.45547,-88.85941
53919,43.73482,-88.77605
53920,43.66696,-89.59605
53922,43.52461,-88.70976
53923,43.57359,-89.13718
53924,43.48545,-90.25621
53925,43.33474,-89.05209
53926,43.67075,-89.21169
53928,43.42635,-89.15357
53929,43.7509,-90.28434
53930,43.68343,-89.4907
53931,43.74164,-88.85983
53932,43.42084,-89.0671
53933,43.5731,-88.88294
53934,43.98194,-89.81914
53935,43.58857,-89.067
53936,43.87433,-89.70865
53937,43.38661,-90.15233
53939,43.69169,-89.13067
53941,43.57393,-90.13771
53943,43.39384,-90.03058
53944,43.68667,-89.92578
53946,43.71577,-89.02487
53947,43.74671,-89.13986
53948,43.77532,-90.04816
53949,43.78295,-89.33588
53950,43.90182,-90.13635
53951,43.39197,-89.87219
53952,43.78322,-89.59854
53953,43.77254,-89.46829
53954,43.55254,-89.31312
53955,43.40407,-89.40619
53956,43.5418,-89.0182
53959,43.53422,-89.99898
53960,43.42134,-89.23354
53961,43.46256,-89.93558
53963,43.63946,-88.7439
53964,43.90957,-89.50928
53965,43.67535,-89.75561
53968,43.64267,-90.22906
53969,43.49391,-89.3043
54001,45.33476,-92.38718
54002,44.96238,-92.37133
54003,44.7902,-92.43919
54004,45.30861,-92.12585
54005,45.23563,-92.232
54006,45.59165,-92.65028
54007,45.18829,-92.35803
54009,45.3528,-92.57797
54011,44.71608,-92.45864
54013,45.08091,-92.23065
54014,44.64671,-92.56765
54015,44.96473,-92.45626
54016,44.97895,-92.69329
54017,45.1189,-92.52065
54020,45.27889,-92.65069
54021,44.73898,-92.70967
54022,44.84792,-92.60803
54023,44.98115,-92.55498
54024,45.49741,-92.64648
54025,45.14311,-92.68939
54026,45.22601,-92.53035
54027,44.92415,-92.19588
54028,44.95437,-92.27948
54082,45.072,-92.75135
54101,44.78959,-88.06277
54102,45.50014,-87.9836
54103,45.65038,-88.50156
54104,45.44819,-88.26256
54106,44.48476,-88.45863
54107,44.6982,-88.44737
54110,44.18832,-88.07538
54111,44.81454,-88.38449
54112,45.04582,-88.04588
54113,44.26425,-88.30646
54114,45.25281,-88.12947
54115,44.40464,-88.09197
54119,45.6115,-88.16741
54120,45.76085,-88.49609
54121,45.86474,-88.31981
54123,44.21126,-88.14301
54124,44.90704,-88.36667
54125,45.60064,-88.37509
54126,44.29013,-88.03134
54127,44.79639,-88.2696
54128,44.86848,-88.80487
54129,44.13195,-88.20044
54130,44.31242,-88.24168
54135,44.92472,-88.6266
54136,44.26826,-88.3389
54137,44.75684,-88.25496
54138,45.32935,-88.42988
54139,44.95599,-88.07501
54140,44.28664,-88.31133
54141,44.72742,-88.00603
54143,45.08652,-87.70011
54149,45.19968,-88.48298
54150,44.9871,-88.84342
54151,45.7249,-87.98817
54153,44.90181,-87.9215
54154,44.86808,-88.18844
54155,44.52251,-88.1982
54156,45.62477,-88.0129
54157,45.04905,-87.81165
54159,45.19398,-87.82775
54160,44.12057,-88.10046
54161,45.12333,-88.15937
54162,44.66276,-88.27926
54165,44.51888,-88.32055
54166,44.77704,-88.63246
54169,44.17641,-88.27802
54170,44.5136,-88.57595
54171,44.71734,-88.11667
54173,44.64354,-88.03191
54174,45.03767,-88.42947
54175,45.30646,-88.62295
54177,45.35545,-87.88803
54180,44.32639,-88.17477
54201,44.62083,-87.49345
54202,45.07718,-87.13809
54204,44.75866,-87.62035
54205,44.60086,-87.62521
54207,44.08782,-87.98502
54208,44.36408,-87.79668
54209,45.01109,-87.26975
54210,45.25342,-87.03559
54211,45.15937,-87.16786
54212,45.12135,-87.22908
54213,44.69962,-87.52152
54214,44.19737,-87.71273
54216,44.43695,-87.58064
54217,44.55073,-87.71495
54220,44.09757,-87.72976
54227,44.28014,-87.80783
54228,44.27675,-87.64873
54229,44.56159,-87.82306
54230,44.15781,-87.91291
54232,44.00743,-87.9243
54234,45.18253,-87.09228
54235,44.84077,-87.3795
54241,44.21813,-87.59652
54245,44.0271,-87.89606
54246,45.37524,-86.89738
54247,44.19705,-87.78509
54301,44.48205,-88.02034
54302,44.50772,-87.97613
54303,44.53866,-88.05007
54304,44.49403,-88.06787
54307,44.47045,-88.03664
54311,44.48328,-87.89609
54313,44.58619,-88.11147
54401,44.96557,-89.70677
54403,45.03138,-89.51375
54405,44.96139,-90.2874
54406,44.40963,-89.31084
54407,44.52626,-89.29337
54408,45.02916,-89.31059
54409,45.11914,-89.16996
54410,44.542,-90.03028
54411,45.04989,-90.02757
54412,44.66906,-89.98049
54413,44.28432,-90.13183
54414,44.95707,-89.17873
54416,44.87665,-88.94168
54417,45.0255,-89.65176
54418,45.22116,-88.94498
54420,44.61241,-90.35344
54421,44.89898,-90.29503
54422,44.98431,-90.45646
54423,44.58228,-89.42149
54424,45.28772,-89.1812
54425,45.00925,-90.33974
54426,44.90586,-89.98576
54427,44.82468,-89.26014
54428,45.43256,-89.1477
54430,45.15072,-88.88288
54433,45.20014,-90.81672
54435,45.35643,-89.43913
54436,44.53928,-90.42879
54437,44.77497,-90.63831
54440,44.80885,-89.3863
54441,44.64249,-90.10484
54442,45.36576,-89.65451
54443,44.61209,-89.75353
54446,44.7532,-90.47184
54447,45.08446,-90.73992
54448,44.9337,-89.83364
54449,44.63688,-90.19927
54450,45.00431,-89.04064
54451,45.19518,-90.40543
54452,45.20989,-89.76836
54454,44.6071,-89.8849
54455,44.76577,-89.68459
54456,44.54706,-90.63588
54457,44.22743,-89.89145
54458,44.49565,-89.30803
54459,45.42581,-90.27357
54460,44.94244,-90.53901
54462,45.39568,-88.99395
54463,45.51044,-89.2179
54465,45.38306,-88.89121
54466,44.38421,-90.30735
54467,44.41623,-89.54184
54469,44.34594,-89.87033
54470,45.29263,-90.1403
54471,44.93863,-89.41639
54473,44.65014,-89.35583
54474,44.87483,-89.62093
54475,44.48241,-89.78893
54476,44.88805,-89.52411
54479,44.75638,-90.32155
54480,45.05982,-90.27672
54481,44.51576,-89.6378
54482,44.55634,-89.51828
54484,44.79947,-90.07836
54485,45.39504,-89.22157
54486,44.72526,-89.05167
54487,45.50666,-89.76296
54488,44.84315,-90.3324
54489,44.45927,-89.99993
54490,45.33809,-90.40266
54491,45.24004,-88.75196
54493,44.70187,-90.80356
54494,44.33905,-89.7377
54495,44.38628,-89.9575
54498,45.03348,-90.62445
54499,44.79126,-89.17808
54501,45.65302,-89.345
54511,45.72765,-88.83419
54512,46.09528,-89.67091
54513,45.56604,-90.1167
54514,46.04326,-90.4764
54515,45.51811,-90.49685
54517,46.14744,-90.93307
54519,46.04993,-89.26235
54520,45.53288,-88.91082
54521,45.93404,-89.28501
54524,45.84562,-90.33169
54525,46.42918,-90.22015
54526,45.50555,-90.85906
54527,46.12333,-90.66421
54529,45.67828,-89.66341
54530,45.53069,-90.7253
54531,45.74851,-89.78583
54534,46.34892,-90.22852
54536,46.3286,-90.35431
54537,45.52688,-90.60611
54538,45.97043,-89.90889
54539,45.80539,-89.5678
54540,46.15615,-89.3822
54541,45.55475,-88.64353
54542,45.92228,-88.71961
54545,46.12873,-89.85899
54546,46.30229,-90.70272
54547,46.1923,-90.10199
54548,45.85982,-89.82111
54550,46.36215,-90.2606
54552,45.94085,-90.31191
54554,46.0523,-89.05676
54555,45.70662,-90.39781
54556,45.53568,-90.29946
54557,46.21921,-89.75778
54558,45.92342,-89.50138
54559,46.49172,-90.47819
54560,46.01509,-89.54515
54561,46.08692,-89.51407
54562,45.80975,-89.08346
54563,45.46545,-90.97364
54564,45.61406,-89.97159
54565,46.30136,-90.44842
54566,45.43213,-88.62055
54568,45.94641,-89.67526
54601,43.80439,-91.1425
54603,43.85704,-91.24708
54610,44.3717,-91.83447
54611,44.44771,-90.95223
54612,44.24805,-91.50053
54613,44.07503,-89.92131
54614,43.90108,-90.97024
54615,44.26093,-90.78617
54616,44.29963,-91.23187
54618,43.96743,-90.28807
54619,43.75716,-90.77702
54621,43.65802,-91.08284
54622,44.26716,-91.77157
54623,43.73042,-91.01906
54624,43.46796,-91.13957
54625,44.13342,-91.525
54626,43.21701,-91.03844
54627,44.16765,-91.24049
54628,43.37293,-91.02467
54629,44.15869,-91.66432
54630,44.10092,-91.35794
54631,43.28559,-90.83417
54632,43.56413,-91.14608
54634,43.59663,-90.42662
54635,44.40443,-91.04455
54636,44.00759,-91.22654
54637,43.87875,-90.27016
54638,43.79595,-90.38607
54639,43.60654,-90.63975
54641,44.27695,-90.33977
54642,44.15144,-91.0532
54643,44.18707,-90.6387
54644,44.03086,-91.04236
54645,43.32116,-90.93268
54646,44.09002,-90.08963
54648,43.83399,-90.6373
54650,43.91066,-91.22523
54651,43.72533,-90.56472
54652,43.46062,-90.76228
54653,43.81746,-90.90828
54654,43.26813,-90.96341
54655,43.37944,-90.76606
54656,44.00278,-90.81095
54657,43.19308,-90.89827
54658,43.67905,-91.17662
54659,44.29444,-91.10769
54660,43.98255,-90.49021
54661,44.0597,-91.47069
54664,43.49887,-90.63693
54665,43.52852,-90.92657
54666,44.17466,-90.44513
54667,43.66723,-90.85911
54669,43.91173,-91.09103
54670,43.83739,-90.48592
54701,44.74438,-91.51059
54703,44.83443,-91.51609
54720,44.80402,-91.43545
54721,44.62933,-92.06966
54722,44.71502,-91.103
54723,44.60881,-92.43235
54724,45.10645,-91.48778
54725,45.07012,-92.01217
54726,44.93129,-91.01739
54727,44.95515,-91.15773
54728,45.30833,-91.63943
54729,44.94401,-91.39494
54730,45.02006,-91.72338
54731,45.35094,-91.08182
54732,45.14305,-91.17256
54733,45.27788,-91.85682
54734,45.09867,-92.11775
54736,44.59978,-91.90719
54737,44.71527,-91.9822
54738,44.59182,-91.48016
54739,44.86288,-91.7014
54740,44.74435,-92.16175
54741,44.61528,-90.97799
54742,44.76501,-91.27075
54745,45.25013,-91.12563
54746,44.54448,-90.87576
54747,44.39029,-91.50508
54748,45.07813,-91.26288
54749,44.94765,-92.09662
54750,44.6143,-92.29379
54751,44.85061,-91.93037
54754,44.43416,-90.76369
54755,44.57632,-91.68453
54756,44.46804,-91.94817
54757,45.23174,-91.52431
54758,44.54861,-91.21876
54759,44.48662,-92.12777
54760,44.42399,-91.20657
54761,44.6305,-92.18001
54762,45.24797,-91.99095
54763,45.17955,-91.88157
54765,45.16917,-91.6856
54766,45.33876,-90.85757
54767,44.82851,-92.26137
54768,44.95701,-90.92924
54769,44.51417,-92.23733
54770,44.5483,-91.37612
54771,44.93239,-90.80678
54772,45.09971,-91.87388
54773,44.39255,-91.29407
54801,45.87255,-91.93447
54805,45.41281,-92.02158
54806,46.55079,-90.86914
54810,45.46023,-92.38178
54812,45.39679,-91.8824
54813,45.65592,-92.03189
54814,46.86052,-90.91781
54817,45.67315,-91.5427
54819,45.48399,-91.30591
54820,46.57179,-91.56072
54821,46.22159,-91.163
54822,45.39373,-91.69654
54824,45.47417,-92.54197
54826,45.50281,-92.16712
54827,46.79682,-91.10857
54828,45.84072,-91.28357
54829,45.55904,-92.05212
54830,46.10807,-92.21857
54832,46.32678,-91.32796
54835,45.67994,-91.2412
54836,46.43044,-92.1946
54837,45.67292,-92.35441
54838,46.25156,-91.81063
54839,46.36035,-91.14147
54840,45.75627,-92.68903
54841,45.60658,-91.77863
54842,46.4951,-91.85627
54843,46.02612,-91.29716
54844,46.79019,-91.22254
54845,45.80039,-92.17539
54846,46.37917,-90.7211
54847,46.58717,-91.40233
54848,45.51783,-91.09811
54849,46.47653,-91.72473
54850,46.92355,-90.62247
54853,45.57001,-92.44633
54854,46.64466,-91.66853
54855,46.37428,-90.84373
54856,46.43996,-91.13187
54857,45.59498,-91.60328
54858,45.51428,-92.46429
54859,46.1264,-91.80165
54861,46.61509,-90.65679
54862,45.77726,-91.11855
54864,46.60493,-91.79233
54865,46.74667,-91.3792
54867,45.78492,-91.22066
54868,45.52596,-91.71346
54870,45.71622,-91.77101
54871,45.74344,-92.01355
54872,45.77019,-92.40004
54873,46.34636,-91.67543
54874,46.56633,-91.94369
54875,45.97,-91.69431
54876,45.8305,-91.50262
54880,46.59058,-92.12741
54888,45.98087,-91.88299
54889,45.41583,-92.17149
54891,46.70092,-90.96519
54893,45.87112,-92.30637
54895,45.45092,-91.4472
54896,45.81341,-90.88566
54901,44.06283,-88.53313
54902,43.9493,-88.53969
54904,44.02149,-88.62507
54909,44.28418,-89.35463
54911,44.2817,-88.38164
54913,44.34148,-88.39996
54914,44.26384,-88.47529
54915,44.24247,-88.35639
54921,44.30243,-89.56446
54922,44.54244,-88.74308
54923,43.99779,-88.96727
54927,44.10164,-88.65395
54928,44.73809,-88.88728
54929,44.63663,-88.74005
54930,44.02804,-89.5561
54931,44.2745,-88.67911
54932,43.83078,-88.61349
54933,44.66819,-88.70533
54935,43.77425,-88.43516
54937,43.76133,-88.43035
54940,44.22487,-88.84426
54941,43.84447,-88.99315
54942,44.29119,-88.54784
54943,44.12528,-89.5836
54944,44.32503,-88.62775
54945,44.57647,-89.13692
54946,44.33659,-89.14435
54947,44.19998,-88.68861
54948,44.77711,-88.86985
54949,44.4836,-88.91262
54950,44.65489,-88.90539
54952,44.20037,-88.3288
54956,44.1825,-88.52769
54960,43.94702,-89.22339
54961,44.40926,-88.76119
54962,44.48563,-89.02257
54963,44.04307,-88.77445
54964,43.92076,-88.71955
54965,44.16618,-89.03271
54966,44.21222,-89.50419
54967,44.13099,-88.98357
54968,43.84918,-89.13054
54970,44.07212,-89.09307
54971,43.85612,-88.82981
54974,43.78367,-88.6613
54977,44.45795,-89.16598
54979,43.86872,-88.53749
54980,43.98377,-88.76983
54981,44.32666,-89.12441
54982,44.07214,-89.29132
54983,44.31923,-88.93358
54984,44.18831,-89.21757
54985,44.07509,-88.5184
54986,44.12078,-88.74756
55001,44.9017,-92.81889
55003,45.01183,-92.77888
55005,45.39238,-93.21882
55006,45.73819,-93.20865
55007,45.97515,-93.12284
55008,45.57271,-93.27004
55009,44.48303,-92.86484
55011,45.34073,-93.2533
55012,45.43791,-92.79168
55013,45.35437,-92.89819
55014,45.16421,-93.12315
55016,44.8177,-92.93462
55017,45.68019,-93.43366
55018,44.42217,-92.99564
55019,44.41443,-93.24798
55020,44.57624,-93.36947
55021,44.29979,-93.27719
55024,44.62994,-93.13428
55025,45.26256,-93.0227
55026,44.5264,-92.34853
55027,44.40949,-92.62084
55029,45.63861,-93.1986
55030,45.83949,-93.11394
55031,44.60805,-92.96228
55032,45.58823,-92.99164
55033,44.713,-92.86373
55036,45.87123,-93.11963
55037,46.01299,-92.7756
55038,45.16869,-92.97939
55040,45.46852,-93.27974
55041,44.39403,-92.32023
55042,44.99196,-92.89876
55043,44.94084,-92.76968
55044,44.64093,-93.27979
55045,45.39478,-92.83219
55046,44.44867,-93.41899
55047,45.20246,-92.82401
55049,44.17659,-93.22793
55051,45.92772,-93.30432
55052,44.23223,-93.43951
55053,44.34655,-93.06401
55054,44.57008,-93.3503
55055,44.87382,-92.99776
55056,45.50875,-92.95257
55057,44.47129,-93.1762
55060,44.05901,-93.2229
55063,45.83631,-92.90419
55065,44.54685,-93.01642
55066,44.51828,-92.54507
55068,44.73781,-93.06868
55069,45.69343,-92.96549
55070,45.41252,-93.38804
55071,44.82146,-92.99654
55072,46.14102,-92.6184
55073,45.27293,-92.82494
55074,45.38445,-92.73341
55075,44.88744,-93.04092
55076,44.83633,-93.03401
55077,44.81828,-93.07364
55079,45.4132,-93.03308
55080,45.66146,-93.2146
55082,45.0728,-92.8404
55084,45.45952,-92.70629
55085,44.67266,-92.96292
55087,44.24851,-93.39495
55088,44.53088,-93.38698
55089,44.58139,-92.71592
55090,45.05352,-92.95734
55092,45.33657,-93.07864
55101,44.95121,-93.09016
55102,44.93189,-93.1216
55103,44.96425,-93.12449
55104,44.95447,-93.16221
55105,44.9346,-93.16817
55106,44.96348,-93.04827
55107,44.93099,-93.07957
55108,44.98095,-93.17541
55109,45.01463,-93.0261
55110,45.09024,-93.00629
55111,44.87899,-93.19854
55112,45.07658,-93.18893
55113,45.013,-93.15553
55114,44.96609,-93.19433
55115,45.06775,-92.9533
55116,44.90973,-93.17024
55117,44.99937,-93.09686
55118,44.89648,-93.10344
55119,44.93793,-93.00936
55120,44.87251,-93.14908
55121,44.84706,-93.15429
55122,44.80469,-93.1977
55123,44.80465,-93.13753
55124,44.74557,-93.20073
55125,44.91985,-92.94394
55126,45.08478,-93.13255
55127,45.08409,-93.08265
55128,44.98793,-92.96393
55129,44.89405,-92.90679
55130,44.97298,-93.08268
55150,44.8869,-93.1642
55155,44.95601,-93.08265
55301,45.24783,-93.65872
55302,45.24268,-94.11893
55303,45.28861,-93.42307
55304,45.25574,-93.26549
55305,44.95479,-93.43235
55306,44.73069,-93.292
55307,44.60335,-94.10241
55308,45.43025,-93.83605
55309,45.38,-93.73906
55310,44.75918,-94.88069
55311,45.1049,-93.49482
55312,44.70469,-94.3422
55313,45.17378,-93.85144
55314,44.76936,-94.59938
55315,44.71842,-93.68698
55316,45.17026,-93.39045
55317,44.85809,-93.55192
55318,44.81107,-93.63664
55319,45.47347,-93.94426
55320,45.39591,-94.08707
55321,45.08414,-94.19275
55322,44.77013,-93.78573
55324,45.05596,-94.42354
55325,45.08373,-94.31908
55327,45.19865,-93.47573
55328,45.03575,-93.81317
55329,45.3092,-94.57192
55330,45.33432,-93.56789
55331,44.89942,-93.60386
55332,44.52043,-94.70944
55333,44.56019,-94.86708
55334,44.54169,-94.20761
55335,44.52994,-94.5472
55336,44.77085,-94.18112
55337,44.77668,-93.27503
55338,44.66948,-93.99815
55339,44.72709,-93.95634
55340,45.0762,-93.57577
55341,45.15922,-93.65914
